http://data.linkedmdb.org/resource/movie/film_regional_release_date_release_date http://dbpedia.org/ontology/activeYearsEndDate 0.017343072 0.2655258 0.14329927 0.14080893
http://data.linkedmdb.org/resource/movie/film_regional_release_date_release_date http://dbpedia.org/ontology/activeYearsEndYear 0.0 0.20476191 0.09612719 0.09929341
http://data.linkedmdb.org/resource/movie/film_regional_release_date_release_date http://dbpedia.org/ontology/activeYearsStartDate 0.018086905 0.2646825 0.14658171 0.14186674
http://data.linkedmdb.org/resource/movie/film_regional_release_date_release_date http://dbpedia.org/ontology/activeYearsStartYear 0.0 0.20391865 0.09940964 0.10009834
http://data.linkedmdb.org/resource/movie/film_regional_release_date_release_date http://dbpedia.org/ontology/anniversary 0.0 0.105555564 0.12874137 0.07731799
http://data.linkedmdb.org/resource/movie/film_regional_release_date_release_date http://dbpedia.org/ontology/beatifiedDate 0.0029498525 0.30664682 0.17504106 0.15995996
http://data.linkedmdb.org/resource/movie/film_regional_release_date_release_date http://dbpedia.org/ontology/birthDate 0.0029048945 0.3294643 0.23640378 0.18772413
http://data.linkedmdb.org/resource/movie/film_regional_release_date_release_date http://dbpedia.org/ontology/birthYear 0.0 0.20793653 0.14205964 0.11549874
http://data.linkedmdb.org/resource/movie/film_regional_release_date_release_date http://dbpedia.org/ontology/buildingEndDate 0.014492754 0.26759258 0.1981295 0.15861583
http://data.linkedmdb.org/resource/movie/film_regional_release_date_release_date http://dbpedia.org/ontology/buildingEndYear 0.0 0.18657407 0.13523343 0.10619648
http://data.linkedmdb.org/resource/movie/film_regional_release_date_release_date http://dbpedia.org/ontology/buildingStartDate 0.049786627 0.26646826 0.20250611 0.171689
http://data.linkedmdb.org/resource/movie/film_regional_release_date_release_date http://dbpedia.org/ontology/buildingStartYear 0.0 0.18544973 0.13961 0.10726972
http://data.linkedmdb.org/resource/movie/film_regional_release_date_release_date http://dbpedia.org/ontology/canonizedDate 0.0036630037 0.2967262 0.17504106 0.15692863
http://data.linkedmdb.org/resource/movie/film_regional_release_date_release_date http://dbpedia.org/ontology/casSupplemental 0.0 0.17103778 0.0 0.05644247
http://data.linkedmdb.org/resource/movie/film_regional_release_date_release_date http://dbpedia.org/ontology/censusYear 0.0 0.196627 0.11344098 0.10232244
http://data.linkedmdb.org/resource/movie/film_regional_release_date_release_date http://dbpedia.org/ontology/closed 0.011527377 0.18492062 0.0 0.06494312
http://data.linkedmdb.org/resource/movie/film_regional_release_date_release_date http://dbpedia.org/ontology/closingDate 0.037113402 0.30466267 0.20899884 0.18212686
http://data.linkedmdb.org/resource/movie/film_regional_release_date_release_date http://dbpedia.org/ontology/closingYear 0.0 0.18313496 0.1146547 0.098270595
http://data.linkedmdb.org/resource/movie/film_regional_release_date_release_date http://dbpedia.org/ontology/completionDate 0.043020066 0.29027778 0.20975149 0.17963648
http://data.linkedmdb.org/resource/movie/film_regional_release_date_release_date http://dbpedia.org/ontology/date 0.017818253 0.4625 Infinity Infinity
http://data.linkedmdb.org/resource/movie/film_regional_release_date_release_date http://dbpedia.org/ontology/dateOfAbandonment 0.012072435 0.25383598 Infinity Infinity
http://data.linkedmdb.org/resource/movie/film_regional_release_date_release_date http://dbpedia.org/ontology/dateOfBurial 0.0 0.27791005 Infinity Infinity
http://data.linkedmdb.org/resource/movie/film_regional_release_date_release_date http://dbpedia.org/ontology/day 0.0 0.28769842 0.3053297 0.19569929
http://data.linkedmdb.org/resource/movie/film_regional_release_date_release_date http://dbpedia.org/ontology/deathDate 0.011107782 0.3764881 0.2162162 0.19936907
http://data.linkedmdb.org/resource/movie/film_regional_release_date_release_date http://dbpedia.org/ontology/deathYear 0.0 0.25496033 0.12187206 0.12435469
http://data.linkedmdb.org/resource/movie/film_regional_release_date_release_date http://dbpedia.org/ontology/deliveryDate 0.0 0.3125992 0.21074863 0.17270479
http://data.linkedmdb.org/resource/movie/film_regional_release_date_release_date http://dbpedia.org/ontology/demolitionDate 0.01330377 0.29259259 0.21196938 0.17102873
http://data.linkedmdb.org/resource/movie/film_regional_release_date_release_date http://dbpedia.org/ontology/demolitionYear 0.0 0.17106481 0.11762524 0.09526771
http://data.linkedmdb.org/resource/movie/film_regional_release_date_release_date http://dbpedia.org/ontology/destructionDate 0.011494253 0.28402779 0.21388374 0.16821887
http://data.linkedmdb.org/resource/movie/film_regional_release_date_release_date http://dbpedia.org/ontology/disbanded 0.003937008 0.14484127 0.0 0.049136203
http://data.linkedmdb.org/resource/movie/film_regional_release_date_release_date http://dbpedia.org/ontology/dissolutionDate 0.001826484 0.28402779 0.18446104 0.15522233
http://data.linkedmdb.org/resource/movie/film_regional_release_date_release_date http://dbpedia.org/ontology/dissolutionYear 0.0 0.16250001 0.090116896 0.083363585
http://data.linkedmdb.org/resource/movie/film_regional_release_date_release_date http://dbpedia.org/ontology/draftYear 0.0 0.22013889 0.104045 0.10698069
http://data.linkedmdb.org/resource/movie/film_regional_release_date_release_date http://dbpedia.org/ontology/electionDate 0.010638298 0.30863097 0.21708952 0.17710479
http://data.linkedmdb.org/resource/movie/film_regional_release_date_release_date http://dbpedia.org/ontology/endDate 0.012 0.33541667 0.21007454 0.1840921
http://data.linkedmdb.org/resource/movie/film_regional_release_date_release_date http://dbpedia.org/ontology/endYearOfInsertion 0.0 0.18730159 0.057865202 0.08090505
http://data.linkedmdb.org/resource/movie/film_regional_release_date_release_date http://dbpedia.org/ontology/endYearOfSales 0.0 0.21954365 0.057865202 0.091544926
http://data.linkedmdb.org/resource/movie/film_regional_release_date_release_date http://dbpedia.org/ontology/ethnicGroupsInYear 0.0 0.18630953 0.07517805 0.0862909
http://data.linkedmdb.org/resource/movie/film_regional_release_date_release_date http://dbpedia.org/ontology/extinctionDate 0.057623047 0.28495368 0.17504106 0.17139012
http://data.linkedmdb.org/resource/movie/film_regional_release_date_release_date http://dbpedia.org/ontology/extinctionYear 0.0 0.16342594 0.08069692 0.08056055
http://data.linkedmdb.org/resource/movie/film_regional_release_date_release_date http://dbpedia.org/ontology/feastDay 0.0 0.23214285 0.17362817 0.13390444
http://data.linkedmdb.org/resource/movie/film_regional_release_date_release_date http://dbpedia.org/ontology/firstAirDate 0.034438446 0.29146826 0.13927794 0.15385532
http://data.linkedmdb.org/resource/movie/film_regional_release_date_release_date http://dbpedia.org/ontology/firstAscentYear 0.0 0.19828044 0.08744901 0.09429072
http://data.linkedmdb.org/resource/movie/film_regional_release_date_release_date http://dbpedia.org/ontology/foalDate 0.02020202 0.3451389 0.20992573 0.19004002
http://data.linkedmdb.org/resource/movie/film_regional_release_date_release_date http://dbpedia.org/ontology/formationDate 0.03359616 0.29970238 0.20181657 0.17692396
http://data.linkedmdb.org/resource/movie/film_regional_release_date_release_date http://dbpedia.org/ontology/formationYear 0.0 0.17817461 0.10747244 0.09426353
http://data.linkedmdb.org/resource/movie/film_regional_release_date_release_date http://dbpedia.org/ontology/foundingDate 0.015025576 0.3001984 0.21111856 0.17384331
http://data.linkedmdb.org/resource/movie/film_regional_release_date_release_date http://dbpedia.org/ontology/foundingYear 0.0 0.17867064 0.11677442 0.097496875
http://data.linkedmdb.org/resource/movie/film_regional_release_date_release_date http://dbpedia.org/ontology/introductionDate 0.0054200543 0.27897725 0.2127765 0.16412155
http://data.linkedmdb.org/resource/movie/film_regional_release_date_release_date http://dbpedia.org/ontology/lastAirDate 0.056628056 0.30992067 0.16715442 0.17668831
http://data.linkedmdb.org/resource/movie/film_regional_release_date_release_date http://dbpedia.org/ontology/modelEndYear 0.0 0.205291 0.099867016 0.10070215
http://data.linkedmdb.org/resource/movie/film_regional_release_date_release_date http://dbpedia.org/ontology/modelStartYear 0.0 0.20416668 0.1042436 0.10177539
http://data.linkedmdb.org/resource/movie/film_regional_release_date_release_date http://dbpedia.org/ontology/openingDate 0.024523525 0.30664682 0.22508843 0.18381065
http://data.linkedmdb.org/resource/movie/film_regional_release_date_release_date http://dbpedia.org/ontology/openingYear 0.0 0.18511908 0.13074431 0.10423492
http://data.linkedmdb.org/resource/movie/film_regional_release_date_release_date http://dbpedia.org/ontology/populationAsOf 0.064896755 0.170194 0.015850665 0.08345964
http://data.linkedmdb.org/resource/movie/film_regional_release_date_release_date http://dbpedia.org/ontology/productionEndDate 0.01764706 0.25899473 0.16713247 0.14662197
http://data.linkedmdb.org/resource/movie/film_regional_release_date_release_date http://dbpedia.org/ontology/productionEndYear 0.0 0.17797619 0.10423637 0.09313015
